subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S40,Sess02,MOTOR_EXECUTION-LEFT,0.9959763519734602,1.000000000000001,0.9453792833318244,1.0468332628183432,bootstrap,critical,rtwin_alpha
S40,Sess02,MOTOR_EXECUTION-RIGHT,0.9676186752654928,1.0000000000000007,0.922783386819624,1.008636127803967,bootstrap,critical,rtwin_alpha
S40,Sess02,MOTOR_IMAGERY-LEFT,0.9712584320945442,1.0000000000000018,0.9306554588360594,1.006302216576479,bootstrap,critical,rtwin_alpha
S40,Sess02,MOTOR_IMAGERY-RIGHT,1.0057643388790931,1.0000000000000013,0.9571334677263639,1.058520889326217,bootstrap,critical,rtwin_alpha
S40,Sess02,MOTOR_EXECUTION,0.9817975136194765,1.0000000000000009,0.9340813350757242,1.027734695311155,bootstrap,critical,rtwin_alpha
S40,Sess02,MOTOR_IMAGERY,0.9885113854868186,1.0000000000000016,0.9438944632812116,1.032411552951348,bootstrap,critical,rtwin_alpha
S40,Sess02,LEFT,0.9836173920340022,1.0000000000000013,0.9380173710839419,1.026567739697411,bootstrap,critical,rtwin_alpha
S40,Sess02,RIGHT,0.986691507072293,1.0000000000000009,0.939958427272994,1.0335785085650921,bootstrap,critical,rtwin_alpha
S40,Sess02,LEFT_vs_RIGHT,-0.0030741150382908033,0.0,-0.09556113748115025,0.08660931242441716,bootstrap,delta,rtwin_alpha
S40,Sess02,IMAGERY_vs_EXECUTION,0.006713871867342069,0.0,-0.0838402320299434,0.0983302178756238,bootstrap,delta,rtwin_alpha
S40,Sess02,ME_LEFT_vs_ME_RIGHT,0.028357676707967405,0.0,-0.06325684447214264,0.1240498759987192,bootstrap,delta,rtwin_alpha
S40,Sess02,MI_LEFT_vs_MI_RIGHT,-0.0345059067845489,0.0,-0.12786543049015764,0.04916874885011513,bootstrap,delta,rtwin_alpha
