,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.8275862068965517,0.10344827586206896,0.0,0.0,0.06896551724137931,0.0,0.0,0.0
parstriangularis-rh,0.08823529411764706,0.6470588235294118,0.058823529411764705,0.14705882352941177,0.0,0.0,0.0,0.058823529411764705
postcentral-rh,0.0,0.0,0.7037037037037037,0.25925925925925924,0.0,0.037037037037037035,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.16666666666666666,0.3,0.5333333333333333,0.0,0.0,0.0,0.0
superiorfrontal-lh,0.26666666666666666,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.0,0.8387096774193549,0.12903225806451613,0.03225806451612903
superiortemporal-lh,0.0,0.0,0.0,0.0,0.0,0.08,0.76,0.16
superiortemporal-rh,0.08,0.12,0.0,0.0,0.0,0.0,0.16,0.64
