,bankssts-lh,cuneus-lh,cuneus-rh,isthmuscingulate-lh,isthmuscingulate-rh,medialorbitofrontal-rh,pericalcarine-lh,pericalcarine-rh
bankssts-lh,0.29577464788732394,0.0,0.2112676056338028,0.23943661971830985,0.07042253521126761,0.0,0.0,0.18309859154929578
cuneus-lh,0.0,0.4864864864864865,0.05405405405405406,0.0,0.02702702702702703,0.0,0.35135135135135137,0.08108108108108109
cuneus-rh,0.24050632911392406,0.0,0.22784810126582278,0.24050632911392406,0.08860759493670886,0.0,0.0,0.20253164556962025
isthmuscingulate-lh,0.2571428571428571,0.0,0.21428571428571427,0.24285714285714285,0.1,0.0,0.0,0.18571428571428572
isthmuscingulate-rh,0.1044776119402985,0.0,0.11940298507462686,0.13432835820895522,0.43283582089552236,0.08955223880597014,0.0,0.11940298507462686
medialorbitofrontal-rh,0.0,0.0,0.0,0.0,0.15384615384615385,0.8461538461538461,0.0,0.0
pericalcarine-lh,0.0,0.3695652173913043,0.0,0.0,0.0,0.0,0.6304347826086957,0.0
pericalcarine-rh,0.21518987341772153,0.0,0.24050632911392406,0.21518987341772153,0.08860759493670886,0.0,0.0,0.24050632911392406
