,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh
inferiorparietal-rh,0.1415929203539823,0.09292035398230089,0.07079646017699115,0.11946902654867257,0.1415929203539823,0.14601769911504425,0.1415929203539823,0.14601769911504425
parsopercularis-lh,0.12962962962962962,0.12345679012345678,0.09876543209876543,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962
parstriangularis-rh,0.12598425196850394,0.12598425196850394,0.11811023622047244,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394
rostralmiddlefrontal-lh,0.13636363636363635,0.10606060606060606,0.08080808080808081,0.13131313131313133,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635
rostralmiddlefrontal-rh,0.1415929203539823,0.09292035398230089,0.07079646017699115,0.11946902654867257,0.1415929203539823,0.14601769911504425,0.1415929203539823,0.14601769911504425
superiorparietal-lh,0.1415929203539823,0.09292035398230089,0.07079646017699115,0.11946902654867257,0.1415929203539823,0.14601769911504425,0.1415929203539823,0.14601769911504425
superiorparietal-rh,0.14027149321266968,0.09502262443438914,0.07239819004524888,0.12217194570135746,0.14027149321266968,0.14479638009049775,0.14027149321266968,0.14479638009049775
superiortemporal-lh,0.1415929203539823,0.09292035398230089,0.07079646017699115,0.11946902654867257,0.1415929203539823,0.14601769911504425,0.1415929203539823,0.14601769911504425
