,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.1782178217821782,0.1485148514851485,0.04455445544554455,0.13366336633663367,0.14356435643564355,0.054455445544554455,0.1485148514851485,0.1485148514851485
parsopercularis-lh,0.14583333333333334,0.171875,0.06770833333333333,0.140625,0.14583333333333334,0.015625,0.15625,0.15625
parstriangularis-rh,0.1232876712328767,0.1780821917808219,0.1643835616438356,0.1232876712328767,0.1232876712328767,0.0410958904109589,0.1232876712328767,0.1232876712328767
rostralmiddlefrontal-lh,0.13366336633663367,0.13366336633663367,0.04455445544554455,0.23267326732673269,0.13366336633663367,0.054455445544554455,0.13366336633663367,0.13366336633663367
superiorfrontal-rh,0.15789473684210525,0.15789473684210525,0.04736842105263158,0.14210526315789473,0.15789473684210525,0.015789473684210527,0.1631578947368421,0.15789473684210525
superiorparietal-rh,0.1506849315068493,0.0410958904109589,0.0410958904109589,0.1506849315068493,0.0410958904109589,0.4931506849315068,0.0410958904109589,0.0410958904109589
superiortemporal-lh,0.15463917525773196,0.15463917525773196,0.04639175257731959,0.13917525773195877,0.15463917525773196,0.015463917525773196,0.17010309278350516,0.16494845360824742
superiortemporal-rh,0.15053763440860216,0.15591397849462366,0.04838709677419355,0.14516129032258066,0.15053763440860216,0.016129032258064516,0.16666666666666666,0.16666666666666666
