,C3,Fp2,AF7,AFz,FT7,FT8,F6,AF4
C3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.46846846846846846,0.4594594594594595,0.07207207207207207,0.0,0.0,0.0,0.0
AF7,0.0,0.46788990825688076,0.45871559633027525,0.07339449541284404,0.0,0.0,0.0,0.0
AFz,0.0,0.34615384615384615,0.34615384615384615,0.3076923076923077,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
