,C3,Fp2,AF7,AFz,FT7,FT8,F6,AF4
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857
AFz,0.0,0.0,0.0,0.4942528735632184,0.5057471264367817,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.44,0.56,0.0,0.0,0.0
FT8,0.0,0.0,0.05,0.0,0.0,0.3,0.35,0.3
F6,0.0,0.0,0.018867924528301886,0.0,0.0,0.11320754716981132,0.7547169811320755,0.11320754716981132
AF4,0.0,0.0,0.05,0.0,0.0,0.3,0.35,0.3
