,FC5,C3,Pz,O1,Fp2,FT7,PO3,PO8
FC5,0.5294117647058824,0.11764705882352941,0.35294117647058826,0.0,0.0,0.0,0.0,0.0
C3,0.375,0.25,0.375,0.0,0.0,0.0,0.0,0.0
Pz,0.4666666666666667,0.13333333333333333,0.4,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
