,C3,Fp2,AF7,AFz,FT7,FT8,F6,AF4
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.35502958579881655,0.0,0.0,0.31952662721893493,0.0,0.3254437869822485
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FT8,0.0,0.0,0.33962264150943394,0.0,0.0,0.3333333333333333,0.0,0.3270440251572327
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.3374233128834356,0.0,0.0,0.3312883435582822,0.0,0.3312883435582822
