,FC5,C3,Pz,O1,Fp2,FT7,PO3,PO8
FC5,0.328125,0.34375,0.328125,0.0,0.0,0.0,0.0,0.0
C3,0.22,0.57,0.21,0.0,0.0,0.0,0.0,0.0
Pz,0.32786885245901637,0.3442622950819672,0.32786885245901637,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
