,C3,Fp2,AF7,AFz,FT7,FT8,F6,AF4
C3,0.7520661157024794,0.09297520661157024,0.0,0.09504132231404959,0.0,0.045454545454545456,0.0,0.014462809917355372
Fp2,0.048752834467120185,0.34467120181405897,0.25170068027210885,0.16439909297052155,0.0,0.04308390022675737,0.10430839002267574,0.04308390022675737
AF7,0.0,0.22910216718266255,0.3188854489164087,0.11248710010319918,0.0,0.11042311661506708,0.11145510835913312,0.11764705882352941
AFz,0.053488372093023255,0.17093023255813952,0.12906976744186047,0.3325581395348837,0.13023255813953488,0.05813953488372093,0.06511627906976744,0.06046511627906977
FT7,0.0,0.0,0.0,0.3147632311977716,0.5877437325905293,0.002785515320334262,0.0,0.0947075208913649
FT8,0.036243822075782535,0.06260296540362438,0.17462932454695224,0.08401976935749589,0.0032948929159802307,0.3393739703459638,0.09555189456342669,0.2042833607907743
F6,0.0,0.16696914700544466,0.19419237749546278,0.10163339382940109,0.0,0.10344827586206896,0.3194192377495463,0.11433756805807622
AF4,0.009345794392523364,0.059190031152647975,0.17601246105919002,0.08411214953271028,0.0529595015576324,0.19626168224299065,0.09968847352024922,0.32242990654205606
