,FC5,C3,Pz,O1,Fp2,FT7,PO3,PO8
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.0
Pz,0.0,0.08108108108108109,0.8108108108108109,0.10810810810810811,0.0,0.0,0.0,0.0
O1,0.0,0.25,0.4166666666666667,0.3333333333333333,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
