,FC5,C3,Pz,O1,Fp2,FT7,PO3,PO8
FC5,0.34774774774774775,0.24144144144144145,0.21441441441441442,0.1891891891891892,0.007207207207207207,0.0,0.0,0.0
C3,0.24144144144144145,0.4252252252252252,0.18018018018018017,0.15315315315315314,0.0,0.0,0.0,0.0
Pz,0.2375249500998004,0.1936127744510978,0.3473053892215569,0.20958083832335328,0.011976047904191617,0.0,0.0,0.0
O1,0.2070393374741201,0.16770186335403728,0.22567287784679088,0.35610766045548653,0.012422360248447204,0.031055900621118012,0.0,0.0
Fp2,0.008645533141210375,0.0,0.01440922190201729,0.020172910662824207,0.5994236311239193,0.10951008645533142,0.17579250720461095,0.07204610951008646
FT7,0.0,0.0,0.0,0.023809523809523808,0.06190476190476191,0.5222222222222223,0.2396825396825397,0.1523809523809524
PO3,0.0,0.0,0.0,0.0,0.09090909090909091,0.22503725782414308,0.5230998509687034,0.16095380029806258
PO8,0.0,0.0,0.0,0.0,0.05219206680584551,0.20041753653444677,0.2254697286012526,0.5219206680584552
