,C3,Fp2,AF7,AFz,FT7,FT8,F6,AF4
C3,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.7931034482758621
