,FC5,C3,Pz,O1,Fp2,FT7,PO3,PO8
FC5,0.6021505376344086,0.3978494623655914,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.5068493150684932,0.4931506849315068,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.45454545454545453,0.0,0.5454545454545454,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0684931506849315,0.0,0.9315068493150684,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
