,FC5,C3,Pz,O1,Fp2,FT7,PO3,PO8
FC5,0.3076923076923077,0.3076923076923077,0.0,0.38461538461538464,0.0,0.0,0.0,0.0
C3,0.3076923076923077,0.3076923076923077,0.0,0.38461538461538464,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.09523809523809523,0.09523809523809523,0.0,0.8095238095238095,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.32432432432432434,0.0,0.33783783783783783,0.33783783783783783
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.1773049645390071,0.0,0.4397163120567376,0.3829787234042553
PO8,0.0,0.0,0.0,0.0,0.1893939393939394,0.0,0.4090909090909091,0.4015151515151515
