,TP9,O1,Oz,O2,FT10,Fp2,PO7,AF4
TP9,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.25,0.0,0.23958333333333334,0.052083333333333336,0.0,0.25,0.20833333333333334
Oz,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.25,0.0,0.23958333333333334,0.052083333333333336,0.0,0.25,0.20833333333333334
FT10,0.0,0.20833333333333334,0.0,0.20833333333333334,0.16666666666666666,0.0,0.20833333333333334,0.20833333333333334
Fp2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.25,0.0,0.23958333333333334,0.052083333333333336,0.0,0.25,0.20833333333333334
AF4,0.0,0.24390243902439024,0.0,0.24390243902439024,0.04878048780487805,0.0,0.24390243902439024,0.21951219512195122
