,FT9,Oz,O2,FT10,Fp2,PO4,P6,FC4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.36363636363636365,0.0,0.45454545454545453,0.0,0.0,0.0,0.18181818181818182
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.21052631578947367,0.0,0.6842105263157895,0.0,0.0,0.0,0.10526315789473684
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.375,0.0,0.375,0.0,0.0,0.0,0.25
