,TP9,O1,Oz,O2,FT10,Fp2,PO7,AF4
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.2413793103448276,0.0,0.27586206896551724,0.0,0.0,0.2413793103448276,0.2413793103448276
Oz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.2,0.0,0.35,0.0,0.0,0.175,0.275
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.24,0.0,0.28,0.0,0.0,0.24,0.24
AF4,0.0,0.1951219512195122,0.0,0.34146341463414637,0.0,0.0,0.17073170731707318,0.2926829268292683
