,FT9,Oz,O2,FT10,Fp2,PO4,P6,FC4
FT9,0.625,0.0,0.0,0.0,0.0,0.375,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444
