,FT9,Oz,O2,FT10,Fp2,PO4,P6,FC4
FT9,0.36363636363636365,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.45454545454545453
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.375,0.0,0.0,0.25,0.0,0.0,0.0,0.375
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.23529411764705882,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.6470588235294118
