,FT9,Oz,O2,FT10,Fp2,PO4,P6,FC4
FT9,0.31379962192816635,0.09640831758034027,0.1342155009451796,0.0831758034026465,0.04914933837429111,0.14177693761814744,0.04914933837429111,0.1323251417769376
Oz,0.07852564102564102,0.3125,0.00641025641025641,0.1201923076923077,0.15865384615384615,0.028846153846153848,0.13782051282051283,0.15705128205128205
O2,0.1513859275053305,0.01279317697228145,0.3347547974413646,0.1791044776119403,0.0,0.2771855010660981,0.0042643923240938165,0.04051172707889126
FT10,0.06528189910979229,0.11127596439169139,0.1201780415430267,0.3516320474777448,0.06676557863501484,0.1142433234421365,0.07418397626112759,0.09643916913946587
Fp2,0.051470588235294115,0.1801470588235294,0.001838235294117647,0.08639705882352941,0.29963235294117646,0.016544117647058824,0.16176470588235295,0.20220588235294118
PO4,0.14960629921259844,0.04330708661417323,0.2559055118110236,0.16338582677165353,0.017716535433070866,0.2854330708661417,0.017716535433070866,0.06692913385826772
P6,0.05636743215031315,0.18162839248434237,0.0020876826722338203,0.10647181628392484,0.18997912317327767,0.016701461377870562,0.25260960334029225,0.1941544885177453
FC4,0.10740203193033382,0.14223512336719885,0.03193033381712627,0.10014513788098693,0.16110304789550073,0.04934687953555878,0.13062409288824384,0.2772133526850508
