,Fp1,FT9,T7,FT10,AF3,F5,PO8,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.21951219512195122,0.0,0.24390243902439024,0.24390243902439024,0.0,0.04878048780487805,0.24390243902439024
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.2,0.0,0.24,0.26,0.0,0.04,0.26
AF3,0.0,0.15625,0.0,0.203125,0.296875,0.0,0.03125,0.3125
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.21428571428571427,0.0,0.21428571428571427,0.21428571428571427,0.0,0.14285714285714285,0.21428571428571427
AF8,0.0,0.15625,0.0,0.203125,0.296875,0.0,0.03125,0.3125
