,Fp1,F3,F7,TP10,F4,Fp2,FT7,C6
Fp1,0.4936708860759494,0.0,0.0,0.0,0.0,0.5063291139240507,0.0,0.0
F3,0.0,0.4827586206896552,0.5172413793103449,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.35714285714285715,0.6428571428571429,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.49382716049382713,0.0,0.0,0.0,0.0,0.5061728395061729,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
