,bankssts-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-rh,precuneus-rh
bankssts-rh,0.12722298221614228,0.12722298221614228,0.12038303693570451,0.12722298221614228,0.12859097127222982,0.12859097127222982,0.12311901504787962,0.11764705882352941
fusiform-rh,0.12624113475177304,0.13191489361702127,0.11914893617021277,0.12907801418439716,0.1276595744680851,0.1276595744680851,0.12198581560283688,0.11631205673758865
inferiorparietal-rh,0.1270718232044199,0.12154696132596685,0.1270718232044199,0.12154696132596685,0.12430939226519337,0.12430939226519337,0.1298342541436464,0.12430939226519337
isthmuscingulate-rh,0.12624113475177304,0.13191489361702127,0.11914893617021277,0.12907801418439716,0.1276595744680851,0.1276595744680851,0.12198581560283688,0.11631205673758865
lateraloccipital-rh,0.12638888888888888,0.13055555555555556,0.11944444444444445,0.12916666666666668,0.12777777777777777,0.12777777777777777,0.12222222222222222,0.11666666666666667
lingual-rh,0.12638888888888888,0.13055555555555556,0.11944444444444445,0.12916666666666668,0.12777777777777777,0.12777777777777777,0.12222222222222222,0.11666666666666667
parahippocampal-rh,0.12859097127222982,0.12311901504787962,0.12448700410396717,0.12311901504787962,0.12585499316005472,0.12585499316005472,0.12722298221614228,0.12175102599179206
precuneus-rh,0.1258741258741259,0.12027972027972028,0.13006993006993006,0.12027972027972028,0.12307692307692308,0.12307692307692308,0.13006993006993006,0.12727272727272726
