,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.14893617021276595,0.1595744680851064,0.14893617021276595,0.14893617021276595,0.0,0.10638297872340426,0.13829787234042554,0.14893617021276595
inferiorparietal-rh,0.12173913043478261,0.21739130434782608,0.1391304347826087,0.13043478260869565,0.06956521739130435,0.08695652173913043,0.11304347826086956,0.12173913043478261
parstriangularis-rh,0.13829787234042554,0.1702127659574468,0.19148936170212766,0.1595744680851064,0.0,0.0851063829787234,0.1276595744680851,0.1276595744680851
precentral-rh,0.1368421052631579,0.16842105263157894,0.16842105263157894,0.18947368421052632,0.0,0.08421052631578947,0.12631578947368421,0.12631578947368421
rostralmiddlefrontal-lh,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.13333333333333333,0.13333333333333333,0.12,0.12,0.0,0.2,0.13333333333333333,0.16
superiortemporal-lh,0.15217391304347827,0.15217391304347827,0.14130434782608695,0.15217391304347827,0.0,0.10869565217391304,0.14130434782608695,0.15217391304347827
superiortemporal-rh,0.14893617021276595,0.14893617021276595,0.13829787234042554,0.13829787234042554,0.0,0.1276595744680851,0.13829787234042554,0.1595744680851064
