,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.3076923076923077,0.0,0.15384615384615385,0.0,0.0,0.38461538461538464,0.0,0.15384615384615385
inferiorparietal-rh,0.0,0.45714285714285713,0.22857142857142856,0.0,0.08571428571428572,0.0,0.22857142857142856,0.0
parsopercularis-lh,0.04918032786885246,0.11475409836065574,0.4426229508196721,0.0,0.16393442622950818,0.04918032786885246,0.14754098360655737,0.03278688524590164
parstriangularis-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.13793103448275862,0.3448275862068966,0.0,0.3793103448275862,0.0,0.13793103448275862,0.0
rostralmiddlefrontal-rh,0.21052631578947367,0.05263157894736842,0.15789473684210525,0.0,0.05263157894736842,0.3684210526315789,0.05263157894736842,0.10526315789473684
superiorparietal-lh,0.0,0.16279069767441862,0.18604651162790697,0.0,0.06976744186046512,0.0,0.5813953488372093,0.0
superiortemporal-rh,0.3,0.0,0.2,0.0,0.0,0.3,0.0,0.2
