,Fz,P7,P8,TP10,PO7,PO8,P6,TP8
Fz,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.024390243902439025,0.0,0.0,0.24390243902439024,0.0,0.24390243902439024,0.24390243902439024,0.24390243902439024
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.024390243902439025,0.0,0.0,0.24390243902439024,0.0,0.24390243902439024,0.24390243902439024,0.24390243902439024
P6,0.024390243902439025,0.0,0.0,0.24390243902439024,0.0,0.24390243902439024,0.24390243902439024,0.24390243902439024
TP8,0.024390243902439025,0.0,0.0,0.24390243902439024,0.0,0.24390243902439024,0.24390243902439024,0.24390243902439024
