,Fz,P7,P8,TP10,PO7,PO8,P6,TP8
Fz,0.13793103448275862,0.1724137931034483,0.0,0.1724137931034483,0.0,0.1724137931034483,0.1724137931034483,0.1724137931034483
P7,0.05128205128205128,0.1794871794871795,0.0,0.19230769230769232,0.0,0.19230769230769232,0.19230769230769232,0.19230769230769232
P8,0.0,0.0,0.5217391304347826,0.0,0.4782608695652174,0.0,0.0,0.0
TP10,0.03361344537815126,0.12605042016806722,0.0,0.21008403361344538,0.0,0.21008403361344538,0.21008403361344538,0.21008403361344538
PO7,0.0,0.0,0.5238095238095238,0.0,0.47619047619047616,0.0,0.0,0.0
PO8,0.03361344537815126,0.12605042016806722,0.0,0.21008403361344538,0.0,0.21008403361344538,0.21008403361344538,0.21008403361344538
P6,0.03361344537815126,0.12605042016806722,0.0,0.21008403361344538,0.0,0.21008403361344538,0.21008403361344538,0.21008403361344538
TP8,0.03361344537815126,0.12605042016806722,0.0,0.21008403361344538,0.0,0.21008403361344538,0.21008403361344538,0.21008403361344538
