,P7,P8,TP10,T8,FT10,TP8,C6,FT8
P7,0.5757575757575758,0.42424242424242425,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.52,0.48,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
