,Fz,P7,P8,TP10,PO7,PO8,P6,TP8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.8125,0.1875,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.19230769230769232,0.23076923076923078,0.19230769230769232,0.19230769230769232,0.19230769230769232
PO7,0.0,0.0,0.0,0.11320754716981132,0.5471698113207547,0.11320754716981132,0.11320754716981132,0.11320754716981132
PO8,0.0,0.0,0.0,0.19230769230769232,0.23076923076923078,0.19230769230769232,0.19230769230769232,0.19230769230769232
P6,0.0,0.0,0.0,0.19230769230769232,0.23076923076923078,0.19230769230769232,0.19230769230769232,0.19230769230769232
TP8,0.0,0.0,0.0,0.19230769230769232,0.23076923076923078,0.19230769230769232,0.19230769230769232,0.19230769230769232
