,CP5,P7,P8,TP10,T8,PO8,P6,TP8
CP5,0.46153846153846156,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.0
P7,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.375
P8,0.0,0.0,0.5833333333333334,0.0,0.4166666666666667,0.0,0.0,0.0
TP10,0.0,0.014634146341463415,0.0,0.32682926829268294,0.0,0.16585365853658537,0.16585365853658537,0.32682926829268294
T8,0.056,0.0,0.224,0.0,0.72,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25
P6,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25
TP8,0.0,0.014634146341463415,0.0,0.32682926829268294,0.0,0.16585365853658537,0.16585365853658537,0.32682926829268294
