,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.2266244057052298,0.1259904912836767,0.12995245641838352,0.12519809825673534,0.13153724247226625,0.0,0.12836767036450078,0.13232963549920762
frontalpole-lh,0.14363143631436315,0.14272809394760613,0.14363143631436315,0.14001806684733514,0.14363143631436315,0.0,0.14363143631436315,0.14272809394760613
frontalpole-rh,0.14361702127659576,0.14095744680851063,0.14716312056737588,0.1400709219858156,0.14361702127659576,0.0,0.14361702127659576,0.14095744680851063
lateralorbitofrontal-rh,0.14311926605504588,0.14036697247706423,0.14495412844036698,0.14403669724770643,0.14311926605504588,0.0,0.14403669724770643,0.14036697247706423
medialorbitofrontal-rh,0.14537444933920704,0.14008810572687225,0.1444933920704846,0.13920704845814977,0.14537444933920704,0.0,0.14273127753303966,0.14273127753303966
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.14349775784753363,0.14080717488789238,0.1452914798206278,0.14170403587443947,0.14349775784753363,0.0,0.14439461883408072,0.14080717488789238
rostralanteriorcingulate-rh,0.14765694076038904,0.14058355437665782,0.14235190097259062,0.13704686118479223,0.14500442086648982,0.0,0.14058355437665782,0.14677276746242263
