,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.3503184713375796,0.2951167728237792,0.0,0.0,0.0,0.18895966029723993,0.16560509554140126,0.0
frontalpole-rh,0.3155505107832009,0.3132803632236095,0.0,0.0,0.0,0.1952326901248581,0.17593643586833144,0.0
fusiform-lh,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.24
insula-rh,0.0,0.0,0.0,0.8826530612244898,0.0,0.11734693877551021,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.9878048780487805,0.012195121951219513,0.0,0.0
rostralanteriorcingulate-lh,0.22997416020671835,0.21963824289405684,0.0,0.059431524547803614,0.002583979328165375,0.28940568475452194,0.19896640826873385,0.0
rostralanteriorcingulate-rh,0.24803767660910517,0.24646781789638933,0.0,0.0,0.0,0.24489795918367346,0.260596546310832,0.0
temporalpole-rh,0.0,0.0,0.12389380530973451,0.0,0.0,0.0,0.0,0.8761061946902655
