,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.13705583756345177,0.1116751269035533,0.13705583756345177,0.1353637901861252,0.12351945854483926,0.11336717428087986,0.11505922165820642,0.12690355329949238
parsopercularis-lh,0.1264591439688716,0.1264591439688716,0.1264591439688716,0.1264591439688716,0.1264591439688716,0.1264591439688716,0.1264591439688716,0.11478599221789883
rostralmiddlefrontal-lh,0.13666666666666666,0.11,0.14166666666666666,0.13333333333333333,0.12166666666666667,0.11166666666666666,0.11333333333333333,0.13166666666666665
rostralmiddlefrontal-rh,0.13527397260273974,0.11301369863013698,0.13527397260273974,0.13527397260273974,0.125,0.11472602739726027,0.11643835616438356,0.125
superiorfrontal-lh,0.12972972972972974,0.11891891891891893,0.12972972972972974,0.12972972972972974,0.12972972972972974,0.12072072072072072,0.12252252252252252,0.11891891891891893
superiorfrontal-rh,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.11494252873563218
superiortemporal-lh,0.1266540642722117,0.12476370510396975,0.1266540642722117,0.1266540642722117,0.1266540642722117,0.1266540642722117,0.1266540642722117,0.11531190926275993
superiortemporal-rh,0.1346153846153846,0.10664335664335664,0.14160839160839161,0.13111888111888112,0.11888111888111888,0.10839160839160839,0.11013986013986014,0.1486013986013986
