,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.11948409153924332,0.005905482809831382,0.011752395583666482,0.003234441222395717,0.008867839330181364,0.0064244972267671775,0.01640334368450243,0.017215972301086832,0.0010016802378182757,0.031044706654072163,0.013710361758699467,0.011992168019976145,0.01614705112482291,0.023453940613068408,0.01651749254742061,0.021007290160340628,0.0036325603385973715,0.014828900966934642,0.01937887594024513,0.01263731055159308,0.012684910418405712,0.017850050962994895,0.012220970287102156,0.01698455362698732,0.008910429822760989,0.017984532839886186,0.015216143614477866,0.019192851566749186,0.015812266355938426,0.0723095458260582,0.027815909086387876,0.005883542471464082,0.04759492230799328,0.008457142720401871,0.0,0.009975220968182444,0.015579427758495171,0.002230649118893598,0.012846788887325293,0.018344285194875902,0.01780273219775793,0.004795895605621236,0.010470276881592319,0.013180975414394898,0.002325474050417975,0.026491798133548967,0.016775579832544765,0.021546226750485103,0.008436211464613881,0.016254266148874683,0.010768338252322597,0.017294183408716128,0.0066829953526557654,0.010653872249165208,0.016131352682981916,0.016368004171028426,0.03386835756616317,0.0,0.017618913390471048
Fz,0.0036821294639014326,0.06320076449604653,0.017994930075328423,0.01754149663546869,0.014423369479373815,0.024162975990175806,0.01622387681216095,0.01769522603818746,0.026133495007178098,0.01560648875924675,0.017831771623689405,0.019708054790017734,0.016088580107310693,0.011665318031672926,0.010739753066946465,0.026936060838721396,0.0065873771074119476,0.029112473442162667,0.015856631748275868,0.013119323427649113,0.01954093894781368,0.01131469869146344,0.005939364159267126,0.009261312540469586,0.02432929567096441,0.03331672087901466,0.029423358863888277,0.013476370600462754,0.015435388207213404,0.0017846777705269848,0.009053373911963468,0.02388064310234942,0.0016624747987592746,0.010797494283326872,0.02254201476482906,0.011176002689589373,0.0200824457928817,0.021567552219836965,0.024781082149464725,0.01031168361257212,0.015542585097400669,0.027440038820206174,0.013876843695186825,0.015241234098900295,0.006483474139943509,0.013883111514957483,0.012213518096483586,0.024167624167851308,0.008497524453161215,0.01604162219480721,0.010006667929909445,0.009598705454027284,0.012248073063014989,0.015872594004105258,0.03105717575444334,0.018080798425636074,0.0049030429944960895,0.02868169547787497,0.012176680020010815
F3,0.011295376027238983,0.023041546429059038,0.07402759422718092,0.006678406540749117,0.005487518485772749,0.017652228433117846,0.022391810454717977,0.011655812695765825,0.017917944156728424,0.022830509268403038,0.014595807225700294,0.01983384786413382,0.0048617527097370265,0.00979066615942634,0.02101153574078075,0.022067494776264157,0.003406695395556875,0.00952914798206278,0.018698024988213734,0.010232457901924995,0.01776622495224739,0.021654809703136275,0.013648155929564292,0.018356698201285156,0.0077176306221161195,0.01825424493433491,0.004912951727776312,0.024956676904261038,0.016398101030077848,0.010596760731468827,0.02309898653559718,0.006125600746191169,0.011898994223734517,0.021211029649257453,0.02135148175591755,0.009689041355551167,0.023619206115869068,0.020153965996340624,0.01784503940612232,0.019697703765464092,0.019909182773093462,0.015321982726434423,0.0150907862976184,0.009446964445015901,0.0013181399833070214,0.021548821660399068,0.0139468997144343,0.013366091867939009,0.025098288859226228,0.02444623318827497,0.022006243739580697,0.008671909622852678,0.015012413690716838,0.020293147792952278,0.012978536841421563,0.033262902925778104,0.003949393940598976,0.026367604751975828,0.022004973429532258
FT9,0.00335847277869432,0.020652459406798253,0.007159009439691021,0.08408505121656848,0.019956348533815824,0.023065014757918306,0.008781589242391554,0.012175707594492114,0.011892742219997338,0.010778575537289479,0.009747625042971542,0.018857326717107086,0.01587884061699748,0.01068082116228116,0.023923794699647005,0.008292975356772028,0.007978923983591799,0.02676575582057361,0.021423719528279987,0.01236340534748187,0.028463835608290432,0.00723801678987714,0.0044398313780162225,0.00805231954950618,0.014476065177638693,0.013170661778886827,0.020851475521984728,0.03320920588942604,0.009358456019176427,0.005538534056092387,0.010338616074089,0.03735797335517244,0.0024443112249550587,0.01134093572534037,0.027749679183519768,0.02441208944663396,0.019274042776533405,0.021706365764142192,0.014322578454102829,0.010660001316241473,0.011147212255793064,0.028815573778209976,0.017735029898739776,0.016576035297415276,0.0043650328660339065,0.02304138901974275,0.00805231954950618,0.008681762046165747,0.013677608757042742,0.007884740169522144,0.01632233904325221,0.019637067710765253,0.02380136237691218,0.015399728215220926,0.021568055504489862,0.016518166931901414,0.008056240846961826,0.025586579650474565,0.030910601988864375
FC5,0.0057355203314500645,0.013975789879891046,0.004057278426452636,0.015624855112705179,0.06459130223262936,0.020872333571165146,0.025447554161924388,0.010273365558063671,0.01720943803427743,0.007272093303109279,0.007538901267658316,0.012705451208455985,0.027935989690697598,0.02932736804736231,0.022115507754705416,0.00897542125261164,0.015368831688731871,0.015190502292078426,0.01583616933620924,0.010694273012097143,0.020100163953264055,0.019960939632033707,0.012519073074648526,0.010797203038730267,0.01559444741616514,0.012195915231718592,0.0162576504545676,0.032031075909115234,0.01824431627074639,0.009161366958599735,0.007846817773616148,0.02016262536191462,0.013080859583785643,0.015199058434455969,0.018063908430703088,0.016536032837926935,0.00990478361383409,0.00889297923758156,0.02293410756605041,0.025638962756453106,0.013365419756516006,0.015308382464369805,0.009381810988806225,0.015593083873605687,0.005027683069982525,0.0167970867226215,0.017543380417783094,0.010008644755207302,0.024058977867782747,0.0160052939487561,0.020958301267851514,0.023632532547804487,0.021203756365158775,0.024714847069861597,0.013860645511021383,0.018135208454742237,0.014642876050364993,0.016021108950053084,0.027870726219523956
FC1,0.004573636884617146,0.023615248818059632,0.013409267722252132,0.019009526897876713,0.021421293562611347,0.061109124325134254,0.023018911602373536,0.018201418928847163,0.019406950804868713,0.009280523317327328,0.006817542873207759,0.014793895894471484,0.018378922688478204,0.015477478486990975,0.02592893719630328,0.00724709574780875,0.011125398218344774,0.02228342696179198,0.011886927238549207,0.008051085087786326,0.032744700821760585,0.017403686244024986,0.009032391476211252,0.012607244341208699,0.016040280909685005,0.012067616071313774,0.021440019596034317,0.029706620643848693,0.019780497646370073,0.007825797909145196,0.006897111125488279,0.022367099199110063,0.009994613052860235,0.0077694184536781855,0.019389659884857628,0.005949712952422798,0.0048602971276380785,0.01862401223560122,0.023374966168665717,0.0238268328602194,0.014596619054387371,0.02922602605703205,0.01603225965079356,0.013163273907239481,0.004916848650274372,0.016639847130547843,0.010198677393622,0.014738592774063388,0.0287593945379525,0.010308566077732244,0.02560051954620074,0.018758352762767584,0.019917320333978424,0.016379216623135382,0.017786674813815267,0.013689685954132075,0.010288404930897386,0.021372060386174962,0.02088846743740848
C3,0.012860637389817554,0.015124939211723327,0.017649544880069507,0.00845753384563892,0.026743940065599867,0.023101188525674672,0.0693271754882146,0.013846042331442127,0.013917264800939699,0.011638408871957946,0.003570171653052965,0.016410108427907067,0.014029240295438079,0.018239830789535713,0.01600968555426516,0.015130113412221653,0.013265265969538791,0.016569631660219825,0.004253284320906584,0.010904709529077596,0.015260978360860562,0.02700256620517272,0.01919592924256034,0.01878230967921711,0.015983551456832945,0.01854108593542491,0.021821128689496646,0.019946382776295252,0.023971380761140526,0.01808172979509022,0.004831666137553509,0.012771173671105548,0.02422004360970224,0.012095694569499275,0.01631676310557878,0.0007487720138972086,0.012447406749429981,0.009898089221518847,0.02675940165957238,0.021835617976080017,0.010320440486513639,0.018580157440588017,0.008972910143469102,0.010562182794246717,0.005298137280194662,0.01319760100119445,0.02621426894266414,0.020570112246977974,0.02413775971378931,0.020280177809474574,0.027254721734395058,0.016898572782393716,0.014476497881475654,0.017177964357422637,0.01558325822417626,0.0155998827740456,0.021958849358471585,0.01212143974397583,0.019234676645260396
T7,0.013214242427318196,0.019480044969188634,0.009570701872803187,0.010287926809499727,0.011889717195792626,0.02047099000727818,0.0159719301181167,0.07265682980280846,0.01388304939819174,0.028732928142439794,0.022980906454474946,0.009104597322238336,0.017606213717311622,0.019755859450798836,0.018487779865171545,0.022355587026507744,0.009771888316339964,0.027109540917827007,0.013914866252226293,0.016580517827065877,0.019586555164911403,0.021167872867967584,0.00490733342428572,0.012427417830887072,0.020735712203461883,0.028615652179364473,0.03150151220782044,0.01256787191266899,0.019415669598637268,0.015523844700690024,0.01393730270845063,0.015992785293954332,0.010347339105327043,0.01319609268695044,0.008024615469926305,0.012873245609059574,0.015140265261044297,0.009206592239452758,0.021875073699793836,0.012939943922479907,0.01897042022391005,0.01993244975427929,0.01663841414612128,0.008034093823158707,0.005337236449537247,0.012887043329955956,0.01601602871627572,0.021883036076254324,0.008548681643161346,0.01963774386981907,0.0105180940643716,0.009399914261951234,0.014870318775677382,0.012458558326054157,0.02548537937892456,0.023133707583996122,0.011495950392239631,0.01795210830667951,0.012992004897099414
TP9,0.0010257067760753894,0.03051053454425026,0.016454094414549855,0.01119898299086056,0.020617864411250686,0.02302427366476182,0.01718301590571358,0.014593472905504848,0.06342769399458908,0.01029000211718233,0.012987408224837821,0.012955354888085465,0.01582561179636851,0.01312033173972741,0.019198978278062773,0.021951520437983863,0.00975406601363139,0.020414380424990428,0.017894516876476287,0.011660205995970601,0.015052718218685306,0.02453592196515757,0.007347441107542827,0.010262551122021424,0.03235157900711996,0.020941130254724827,0.014826816884010451,0.017118459517687645,0.03367550962859303,0.005482109430617654,0.009766865783074587,0.024438880935224425,0.005862704670864409,0.006587455125591538,0.01821057413806347,0.010794208362847054,0.017818599279493166,0.03913791577738031,0.019508797394361427,0.011869154934132023,0.010978546608086871,0.025373784826655196,0.023871107147498558,0.01141679472397238,0.0065104408563549125,0.014890366016705226,0.012426861428365275,0.012485610976257534,0.009850226023888457,0.013288472372474795,0.024318002405757037,0.008629790230214492,0.015968152890229494,0.01982582509254704,0.017653083296407652,0.013228302673462885,0.01608816880938717,0.01712732231263804,0.01639173137103093
CP5,0.026152269124210703,0.017351237037386252,0.02004972558185788,0.00924891489966189,0.009777516649161868,0.011380515900776354,0.01353033230545972,0.029374607461912283,0.009719994051281424,0.07976654634517859,0.021091214436083985,0.0188352109761041,0.016069863153024406,0.012659597422909402,0.0173998603300485,0.025489781585682166,0.0027104932158067262,0.027531535365972724,0.023447340868562105,0.017748204195332642,0.026260707376982197,0.010813232146663595,0.005272386815888487,0.009464811169504345,0.005112199321960932,0.02638513041822453,0.02427566319068398,0.026410140578972178,0.010162916511282585,0.023830468950830935,0.03403021248000692,0.008121558941747624,0.014556502725667574,0.008695074010471098,0.005809887870606665,0.020365348613442965,0.0250600730116598,0.008135210203235843,0.014481577728106328,0.00699314041862517,0.007329896405706723,0.013832512472122842,0.013607132872117258,0.014062039421076603,0.002148774421852096,0.02102848192404718,0.008419174966330063,0.019025430730746317,0.008347563731451972,0.013296261796802192,0.008407795484693725,0.0172704975183468,0.021652912647661705,0.009992370936173051,0.03079484807051588,0.021495205330152284,0.008764205068931049,0.01668478996409888,0.020269102846195913
