,caudalmiddlefrontal-rh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,pericalcarine-lh,rostralanteriorcingulate-rh,superiorfrontal-rh
caudalmiddlefrontal-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.16279069767441862,0.18604651162790697,0.16279069767441862,0.16279069767441862,0.18604651162790697,0.13953488372093023,0.0
insula-rh,0.0,0.16216216216216217,0.1891891891891892,0.16216216216216217,0.16216216216216217,0.1891891891891892,0.13513513513513514,0.0
lateralorbitofrontal-rh,0.0,0.16279069767441862,0.18604651162790697,0.16279069767441862,0.16279069767441862,0.18604651162790697,0.13953488372093023,0.0
medialorbitofrontal-rh,0.0,0.16279069767441862,0.18604651162790697,0.16279069767441862,0.16279069767441862,0.18604651162790697,0.13953488372093023,0.0
pericalcarine-lh,0.0,0.16216216216216217,0.1891891891891892,0.16216216216216217,0.16216216216216217,0.1891891891891892,0.13513513513513514,0.0
rostralanteriorcingulate-rh,0.0,0.17073170731707318,0.17073170731707318,0.17073170731707318,0.17073170731707318,0.17073170731707318,0.14634146341463414,0.0
superiorfrontal-rh,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888
