,F7,C3,P3,AF7,C5,PO7,PO3,F2
F7,0.3076923076923077,0.0,0.0,0.34615384615384615,0.0,0.0,0.34615384615384615,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.33653846153846156,0.0,0.0,0.34134615384615385,0.0,0.32211538461538464
AF7,0.07407407407407407,0.0,0.0,0.6759259259259259,0.0,0.0,0.25,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.3333333333333333,0.0,0.0,0.3474178403755869,0.0,0.3192488262910798
PO3,0.12903225806451613,0.0,0.0,0.45161290322580644,0.0,0.0,0.41935483870967744,0.0
F2,0.0,0.0,0.33497536945812806,0.0,0.0,0.33497536945812806,0.0,0.33004926108374383
