,F7,TP9,P8,F8,AF7,AFz,TP8,FT8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.76,0.0,0.0,0.24,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.5384615384615384,0.0,0.0,0.46153846153846156,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.4954128440366973,0.5045871559633027
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.5454545454545454
