,F7,TP9,P8,F8,AF7,AFz,TP8,FT8
F7,0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.33783783783783783,0.33783783783783783
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.1773049645390071,0.0,0.0,0.0,0.0,0.0,0.48936170212765956,0.3333333333333333
FT8,0.211864406779661,0.0,0.0,0.0,0.0,0.0,0.3983050847457627,0.3898305084745763
