,C3,Fp2,AF7,C5,PO3,FT8,AF8,AF4
C3,0.9333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,0.47058823529411764,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.5151515151515151,0.0,0.0,0.0,0.48484848484848486,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
