,Fp1,FT9,FT10,Fp2,AF3,POz,CPz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.36904761904761907,0.36904761904761907,0.2619047619047619,0.0
POz,0.0,0.0,0.0,0.0,0.3493975903614458,0.3855421686746988,0.26506024096385544,0.0
CPz,0.0,0.0,0.0,0.0,0.3384615384615385,0.3384615384615385,0.3230769230769231,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
