,Fp1,FT9,FT10,Fp2,AF3,POz,CPz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.32558139534883723,0.0,0.0,0.0,0.32558139534883723,0.3488372093023256,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.18292682926829268,0.0,0.0,0.0,0.4024390243902439,0.4146341463414634,0.0
CPz,0.0,0.17647058823529413,0.0,0.0,0.0,0.4,0.4235294117647059,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
