,Fp1,FT9,FT10,Fp2,AF3,POz,CPz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5416666666666666,0.4583333333333333,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.24,0.25333333333333335,0.25333333333333335,0.25333333333333335
POz,0.0,0.0,0.0,0.0,0.16521739130434782,0.2956521739130435,0.25217391304347825,0.28695652173913044
CPz,0.0,0.0,0.0,0.0,0.18095238095238095,0.2761904761904762,0.26666666666666666,0.2761904761904762
AF8,0.0,0.0,0.0,0.0,0.15833333333333333,0.2916666666666667,0.24166666666666667,0.30833333333333335
