,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.7240204429301533,0.27597955706984667,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.13193885760257443,0.49798873692679,0.0,0.07401448109412712,0.09654062751407884,0.10297666934835076,0.06033789219629927,0.036202735317779566
insula-lh,0.0,0.0,0.5124716553287982,0.22789115646258504,0.0,0.0,0.0,0.25963718820861675
lateralorbitofrontal-lh,0.0,0.0458984375,0.10009765625,0.34033203125,0.10888671875,0.1083984375,0.16064453125,0.1357421875
medialorbitofrontal-lh,0.0,0.08472222222222223,0.0,0.16458333333333333,0.4361111111111111,0.14097222222222222,0.15347222222222223,0.02013888888888889
medialorbitofrontal-rh,0.0,0.10400682011935208,0.0,0.1824381926683717,0.1628303495311168,0.35635123614663256,0.19437340153452684,0.0
rostralanteriorcingulate-lh,0.0,0.061124694376528114,0.0,0.26894865525672373,0.1719641401792991,0.19233903830480847,0.3056234718826406,0.0
temporalpole-rh,0.0,0.04309586631486367,0.2040457343887423,0.2339489885664028,0.029023746701846966,0.0,0.0,0.48988566402814426
