,bankssts-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,insula-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.8939641109298532,0.0,0.0,0.009787928221859706,0.09624796084828711,0.0,0.0,0.0
frontalpole-lh,0.0,0.5554537121906508,0.13932172318973418,0.013748854262144821,0.002749770852428964,0.07974335472043996,0.09715857011915674,0.11182401466544455
frontalpole-rh,0.0,0.11144130757800892,0.3974739970282318,0.0549777117384844,0.017830609212481426,0.043833580980683504,0.17682020802377416,0.1976225854383358
inferiortemporal-rh,0.006284367635506678,0.01021209740769835,0.056559308719560095,0.4579732914375491,0.09112333071484682,0.27965435978004716,0.021209740769835034,0.0769835035349568
insula-rh,0.058762886597938144,0.0010309278350515464,0.026804123711340205,0.11958762886597939,0.6463917525773196,0.11030927835051546,0.009278350515463918,0.027835051546391754
parahippocampal-rh,0.0,0.05958904109589041,0.04178082191780822,0.24863013698630138,0.07534246575342465,0.4458904109589041,0.028082191780821917,0.10068493150684932
rostralanteriorcingulate-lh,0.0,0.08514190317195326,0.19782971619365608,0.024207011686143573,0.009181969949916527,0.03589315525876461,0.4590984974958264,0.18864774624373956
rostralanteriorcingulate-rh,0.0,0.08620689655172414,0.1793103448275862,0.07172413793103448,0.019310344827586208,0.10413793103448275,0.15448275862068966,0.38482758620689655
