,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.12749003984063745,0.13147410358565736,0.11952191235059761,0.11752988047808766,0.1294820717131474,0.11752988047808766,0.1294820717131474,0.12749003984063745
parsopercularis-lh,0.1267605633802817,0.13078470824949698,0.11871227364185111,0.11670020120724346,0.13078470824949698,0.11871227364185111,0.12877263581488935,0.12877263581488935
parstriangularis-rh,0.12877263581488935,0.1267605633802817,0.1267605633802817,0.1227364185110664,0.1227364185110664,0.12072434607645875,0.1267605633802817,0.12474849094567404
rostralmiddlefrontal-rh,0.12422360248447205,0.12629399585921325,0.12422360248447205,0.12422360248447205,0.12215320910973085,0.12629399585921325,0.12629399585921325,0.12629399585921325
superiorparietal-lh,0.12655601659751037,0.13070539419087138,0.11825726141078838,0.11618257261410789,0.13278008298755187,0.11825726141078838,0.12863070539419086,0.12863070539419086
superiortemporal-lh,0.12447257383966245,0.12658227848101267,0.12447257383966245,0.12236286919831224,0.12236286919831224,0.12658227848101267,0.12658227848101267,0.12658227848101267
superiortemporal-rh,0.12701612903225806,0.1310483870967742,0.11895161290322581,0.11693548387096774,0.12903225806451613,0.11895161290322581,0.12903225806451613,0.12903225806451613
supramarginal-lh,0.12678936605316973,0.130879345603272,0.11860940695296524,0.1165644171779141,0.12883435582822086,0.12065439672801637,0.12883435582822086,0.12883435582822086
