,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,lingual-rh,parahippocampal-rh,transversetemporal-rh
fusiform-rh,0.2608695652173913,0.21739130434782608,0.021739130434782608,0.15217391304347827,0.08695652173913043,0.10869565217391304,0.13043478260869565,0.021739130434782608
inferiortemporal-rh,0.24444444444444444,0.2222222222222222,0.022222222222222223,0.15555555555555556,0.08888888888888889,0.1111111111111111,0.13333333333333333,0.022222222222222223
insula-rh,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142
isthmuscingulate-rh,0.2,0.2,0.025,0.175,0.1,0.125,0.15,0.025
lateralorbitofrontal-rh,0.16129032258064516,0.16129032258064516,0.03225806451612903,0.16129032258064516,0.12903225806451613,0.16129032258064516,0.16129032258064516,0.03225806451612903
lingual-rh,0.17142857142857143,0.17142857142857143,0.02857142857142857,0.17142857142857143,0.11428571428571428,0.14285714285714285,0.17142857142857143,0.02857142857142857
parahippocampal-rh,0.18421052631578946,0.18421052631578946,0.02631578947368421,0.18421052631578946,0.10526315789473684,0.13157894736842105,0.15789473684210525,0.02631578947368421
transversetemporal-rh,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142
