,bankssts-lh,frontalpole-rh,inferiorparietal-lh,inferiortemporal-lh,middletemporal-lh,superiortemporal-lh,temporalpole-rh,transversetemporal-lh
bankssts-lh,0.2620689655172414,0.0,0.25517241379310346,0.0,0.15862068965517243,0.20689655172413793,0.0,0.11724137931034483
frontalpole-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
inferiorparietal-lh,0.22972972972972974,0.0,0.2635135135135135,0.0,0.1891891891891892,0.23648648648648649,0.0,0.08108108108108109
inferiortemporal-lh,0.0,0.0,0.0,0.7551020408163265,0.0,0.0,0.24489795918367346,0.0
middletemporal-lh,0.168141592920354,0.0,0.21238938053097345,0.0,0.3274336283185841,0.24778761061946902,0.0,0.04424778761061947
superiortemporal-lh,0.18705035971223022,0.0,0.22302158273381295,0.0,0.2302158273381295,0.2733812949640288,0.0,0.08633093525179857
temporalpole-rh,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,0.8222222222222222,0.0
transversetemporal-lh,0.19101123595505617,0.0,0.15730337078651685,0.0,0.07865168539325842,0.15730337078651685,0.0,0.4157303370786517
