,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
parsopercularis-lh,0.7419354838709677,0.06451612903225806,0.1935483870967742,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.031746031746031744,0.19047619047619047,0.1746031746031746,0.15873015873015872,0.1111111111111111,0.1746031746031746,0.0,0.15873015873015872
rostralmiddlefrontal-lh,0.08333333333333333,0.1388888888888889,0.3333333333333333,0.1111111111111111,0.09722222222222222,0.125,0.0,0.1111111111111111
rostralmiddlefrontal-rh,0.0,0.18840579710144928,0.14492753623188406,0.18840579710144928,0.11594202898550725,0.18840579710144928,0.0,0.17391304347826086
superiorparietal-rh,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.19444444444444445,0.18055555555555555,0.08333333333333333,0.20833333333333334
superiortemporal-lh,0.0,0.1411764705882353,0.12941176470588237,0.1411764705882353,0.15294117647058825,0.2,0.047058823529411764,0.18823529411764706
superiortemporal-rh,0.0,0.0,0.0,0.0,0.17777777777777778,0.1111111111111111,0.5333333333333333,0.17777777777777778
supramarginal-rh,0.0,0.13253012048192772,0.10843373493975904,0.12048192771084337,0.1686746987951807,0.1927710843373494,0.07228915662650602,0.20481927710843373
