,F7,TP9,P8,F8,TP8,FT8,AF4,F2
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.475,0.3,0.225,0.0
FT8,0.0,0.0,0.0,0.0,0.3673469387755102,0.35714285714285715,0.2755102040816326,0.0
AF4,0.0,0.0,0.0,0.0,0.3375,0.3375,0.325,0.0
F2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
