,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,parstriangularis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.32196969696969696,0.25,0.08712121212121213,0.07196969696969698,0.0,0.007575757575757576,0.13636363636363635,0.125
frontalpole-rh,0.15065502183406113,0.26200873362445415,0.08733624454148471,0.13100436681222707,0.07641921397379912,0.024017467248908297,0.1331877729257642,0.13537117903930132
medialorbitofrontal-lh,0.07903780068728522,0.12371134020618557,0.26804123711340205,0.15807560137457044,0.041237113402061855,0.0,0.19243986254295534,0.13745704467353953
medialorbitofrontal-rh,0.041304347826086954,0.12608695652173912,0.10652173913043478,0.2608695652173913,0.14782608695652175,0.034782608695652174,0.11521739130434783,0.1673913043478261
parahippocampal-rh,0.0,0.10112359550561797,0.0449438202247191,0.1797752808988764,0.37640449438202245,0.09831460674157304,0.10112359550561797,0.09831460674157304
parstriangularis-rh,0.01904761904761905,0.07142857142857142,0.0,0.05714285714285714,0.15714285714285714,0.6476190476190476,0.047619047619047616,0.0
rostralanteriorcingulate-lh,0.09137055837563451,0.1548223350253807,0.15736040609137056,0.12436548223350254,0.08121827411167512,0.025380710659898477,0.22842639593908629,0.13705583756345177
rostralanteriorcingulate-rh,0.07221006564551423,0.1400437636761488,0.10940919037199125,0.1838074398249453,0.08096280087527352,0.0,0.13566739606126915,0.2778993435448578
