,entorhinal-lh,frontalpole-lh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
entorhinal-lh,0.34108527131782945,0.06201550387596899,0.14728682170542637,0.10077519379844961,0.07751937984496124,0.2713178294573643,0.0,0.0
frontalpole-lh,0.04838709677419355,0.6935483870967742,0.0,0.12903225806451613,0.0,0.016129032258064516,0.04838709677419355,0.06451612903225806
fusiform-lh,0.1678832116788321,0.0,0.48175182481751827,0.029197080291970802,0.11678832116788321,0.20437956204379562,0.0,0.0
isthmuscingulate-rh,0.04477611940298507,0.07960199004975124,0.029850746268656716,0.3681592039800995,0.14925373134328357,0.014925373134328358,0.19900497512437812,0.11442786069651742
lingual-lh,0.06493506493506493,0.0,0.1038961038961039,0.16883116883116883,0.551948051948052,0.06493506493506493,0.045454545454545456,0.0
parahippocampal-lh,0.319672131147541,0.03278688524590164,0.19672131147540983,0.040983606557377046,0.08196721311475409,0.32786885245901637,0.0,0.0
parahippocampal-rh,0.0,0.026845637583892617,0.0,0.2684563758389262,0.0738255033557047,0.0,0.44966442953020136,0.18120805369127516
pericalcarine-rh,0.0,0.06315789473684211,0.0,0.2,0.0,0.0,0.2631578947368421,0.47368421052631576
