,entorhinal-lh,frontalpole-lh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh
entorhinal-lh,0.3770491803278688,0.03278688524590164,0.21311475409836064,0.09836065573770492,0.0,0.2786885245901639,0.0,0.0
frontalpole-lh,0.027777777777777776,0.2777777777777778,0.0,0.3055555555555556,0.0,0.0,0.16666666666666666,0.2222222222222222
fusiform-lh,0.29411764705882354,0.0,0.35294117647058826,0.0,0.0,0.35294117647058826,0.0,0.0
isthmuscingulate-rh,0.03225806451612903,0.10752688172043011,0.0,0.3548387096774194,0.0,0.0,0.25806451612903225,0.24731182795698925
lingual-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-lh,0.34545454545454546,0.0,0.2909090909090909,0.0,0.0,0.36363636363636365,0.0,0.0
parahippocampal-rh,0.0,0.05128205128205128,0.0,0.2564102564102564,0.0,0.0,0.34615384615384615,0.34615384615384615
pericalcarine-rh,0.0,0.06315789473684211,0.0,0.2,0.0,0.0,0.2631578947368421,0.47368421052631576
