,cuneus-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-lh,lingual-rh,pericalcarine-lh,pericalcarine-rh,superiorparietal-rh
cuneus-rh,0.12477876106194691,0.12389380530973451,0.12654867256637167,0.11592920353982301,0.13008849557522123,0.12300884955752213,0.12654867256637167,0.12920353982300886
isthmuscingulate-rh,0.11592920353982301,0.12831858407079647,0.12477876106194691,0.12831858407079647,0.12477876106194691,0.12654867256637167,0.12831858407079647,0.12300884955752213
lateraloccipital-rh,0.11400359066427289,0.12657091561938957,0.12657091561938957,0.12477558348294435,0.12657091561938957,0.1310592459605027,0.12836624775583483,0.12208258527827648
lingual-lh,0.1111111111111111,0.1246376811594203,0.1246376811594203,0.1391304347826087,0.1246376811594203,0.1294685990338164,0.12657004830917876,0.11980676328502415
lingual-rh,0.11508282476024412,0.12641673931996514,0.12728857890148212,0.12118570183086312,0.12728857890148212,0.13077593722755013,0.12903225806451613,0.12292938099389712
pericalcarine-lh,0.1130514705882353,0.12591911764705882,0.12591911764705882,0.12959558823529413,0.12591911764705882,0.13051470588235295,0.12775735294117646,0.1213235294117647
pericalcarine-rh,0.11359570661896243,0.1261180679785331,0.1261180679785331,0.12790697674418605,0.1261180679785331,0.13059033989266547,0.12790697674418605,0.12164579606440072
superiorparietal-rh,0.11739130434782609,0.12521739130434784,0.12608695652173912,0.12,0.12869565217391304,0.12869565217391304,0.12869565217391304,0.12521739130434784
