,cuneus-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-lh,lingual-rh,pericalcarine-lh,pericalcarine-rh,superiorparietal-rh
cuneus-rh,0.12195121951219512,0.12195121951219512,0.125,0.12804878048780488,0.12804878048780488,0.12195121951219512,0.12804878048780488,0.125
isthmuscingulate-rh,0.12612612612612611,0.12612612612612611,0.12312312312312312,0.12612612612612611,0.12612612612612611,0.12012012012012012,0.12612612612612611,0.12612612612612611
lateraloccipital-rh,0.11858974358974358,0.11858974358974358,0.1282051282051282,0.125,0.13141025641025642,0.13141025641025642,0.125,0.12179487179487179
lingual-lh,0.11875,0.11875,0.128125,0.125,0.13125,0.13125,0.125,0.121875
lingual-rh,0.11875,0.11875,0.128125,0.125,0.13125,0.13125,0.125,0.121875
pericalcarine-lh,0.11842105263157894,0.11842105263157894,0.12828947368421054,0.125,0.13157894736842105,0.13157894736842105,0.125,0.12171052631578948
pericalcarine-rh,0.11875,0.11875,0.128125,0.125,0.13125,0.13125,0.125,0.121875
superiorparietal-rh,0.12074303405572756,0.12074303405572756,0.1238390092879257,0.12693498452012383,0.13003095975232198,0.12693498452012383,0.12693498452012383,0.1238390092879257
