,entorhinal-lh,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,parsorbitalis-lh,parstriangularis-lh,temporalpole-rh
entorhinal-lh,0.8225806451612904,0.0,0.1774193548387097,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.5879120879120879,0.06043956043956044,0.0,0.08241758241758242,0.10989010989010989,0.0,0.15934065934065933
frontalpole-rh,0.07692307692307693,0.08717948717948718,0.6307692307692307,0.046153846153846156,0.09743589743589744,0.03076923076923077,0.02564102564102564,0.005128205128205128
insula-lh,0.0,0.0,0.08208955223880597,0.6791044776119403,0.06716417910447761,0.06716417910447761,0.0,0.1044776119402985
medialorbitofrontal-lh,0.0,0.05128205128205128,0.11538461538461539,0.03205128205128205,0.5576923076923077,0.1858974358974359,0.03205128205128205,0.02564102564102564
parsorbitalis-lh,0.0,0.07804878048780488,0.00975609756097561,0.024390243902439025,0.13658536585365855,0.6341463414634146,0.07804878048780488,0.03902439024390244
parstriangularis-lh,0.0,0.0,0.0297029702970297,0.0,0.04950495049504951,0.27722772277227725,0.6435643564356436,0.0
temporalpole-rh,0.0,0.21138211382113822,0.008130081300813009,0.08130081300813008,0.08130081300813008,0.0975609756097561,0.0,0.5203252032520326
