,entorhinal-lh,frontalpole-lh,fusiform-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh,temporalpole-rh,transversetemporal-lh
entorhinal-lh,0.35625,0.028125,0.190625,0.15,0.09375,0.0625,0.01875,0.1
frontalpole-lh,0.046052631578947366,0.8552631578947368,0.02631578947368421,0.0,0.0,0.02631578947368421,0.046052631578947366,0.0
fusiform-lh,0.1933534743202417,0.01812688821752266,0.31722054380664655,0.12084592145015106,0.1510574018126888,0.06646525679758308,0.015105740181268883,0.11782477341389729
middletemporal-lh,0.1656441717791411,0.0,0.10736196319018405,0.39263803680981596,0.1901840490797546,0.02147239263803681,0.049079754601226995,0.0736196319018405
parahippocampal-lh,0.13496932515337423,0.0,0.16257668711656442,0.19938650306748465,0.3619631901840491,0.0,0.09815950920245399,0.04294478527607362
temporalpole-lh,0.08695652173913043,0.018633540372670808,0.08074534161490683,0.08074534161490683,0.012422360248447204,0.5838509316770186,0.0,0.13664596273291926
temporalpole-rh,0.08888888888888889,0.07407407407407407,0.06666666666666667,0.08888888888888889,0.2074074074074074,0.0,0.45185185185185184,0.022222222222222223
transversetemporal-lh,0.1346153846153846,0.007692307692307693,0.16153846153846155,0.15,0.07307692307692308,0.08461538461538462,0.0,0.38846153846153847
