,bankssts-lh,fusiform-rh,inferiortemporal-lh,isthmuscingulate-rh,paracentral-lh,parahippocampal-lh,parahippocampal-rh,parstriangularis-lh
bankssts-lh,0.47019867549668876,0.033112582781456956,0.19205298013245034,0.033112582781456956,0.0,0.2185430463576159,0.052980132450331126,0.0
fusiform-rh,0.039473684210526314,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.013157894736842105
inferiortemporal-lh,0.164021164021164,0.0,0.4021164021164021,0.05291005291005291,0.0,0.25925925925925924,0.12169312169312169,0.0
isthmuscingulate-rh,0.056910569105691054,0.0,0.0975609756097561,0.5040650406504065,0.0,0.13821138211382114,0.2032520325203252,0.0
paracentral-lh,0.0,0.0,0.0,0.0,0.5733333333333334,0.0,0.4266666666666667,0.0
parahippocampal-lh,0.18716577540106952,0.0,0.2620320855614973,0.08021390374331551,0.0,0.3315508021390374,0.13903743315508021,0.0
parahippocampal-rh,0.04040404040404041,0.0,0.11616161616161616,0.10606060606060606,0.1717171717171717,0.12626262626262627,0.4393939393939394,0.0
parstriangularis-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
