,cuneus-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh
cuneus-rh,0.5795454545454546,0.04924242424242424,0.0,0.0,0.23106060606060605,0.14015151515151514,0.0,0.0
frontalpole-lh,0.053497942386831275,0.51440329218107,0.18106995884773663,0.07407407407407407,0.0,0.0411522633744856,0.05761316872427984,0.07818930041152264
frontalpole-rh,0.0,0.11504424778761062,0.6017699115044248,0.0,0.0,0.0,0.2831858407079646,0.0
fusiform-lh,0.0,0.07079646017699115,0.0,0.6504424778761062,0.0,0.0,0.0,0.27876106194690264
isthmuscingulate-rh,0.2179930795847751,0.0,0.0,0.0,0.5224913494809689,0.25951557093425603,0.0,0.0
pericalcarine-rh,0.12790697674418605,0.031007751937984496,0.0,0.0,0.29069767441860467,0.5503875968992248,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.042735042735042736,0.37606837606837606,0.0,0.0,0.0,0.5811965811965812,0.0
temporalpole-lh,0.0,0.08016877637130802,0.0,0.26582278481012656,0.0,0.0,0.0,0.6540084388185654
