,frontalpole-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-rh
frontalpole-rh,0.5015105740181269,0.07854984894259819,0.0755287009063444,0.015105740181268883,0.09365558912386707,0.09365558912386707,0.0,0.1419939577039275
fusiform-rh,0.055445544554455446,0.26534653465346536,0.21584158415841584,0.011881188118811881,0.21782178217821782,0.23366336633663368,0.0,0.0
inferiortemporal-rh,0.05232558139534884,0.20930232558139536,0.28875968992248063,0.007751937984496124,0.20155038759689922,0.24031007751937986,0.0,0.0
isthmuscingulate-rh,0.01098901098901099,0.01098901098901099,0.007326007326007326,0.608058608058608,0.05860805860805861,0.05128205128205128,0.25274725274725274,0.0
lingual-rh,0.06042884990253411,0.1949317738791423,0.1949317738791423,0.03898635477582846,0.2651072124756335,0.24561403508771928,0.0,0.0
parahippocampal-rh,0.053726169844020795,0.18717504332755633,0.21143847487001732,0.03119584055459272,0.2339688041594454,0.2824956672443674,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,0.2975609756097561,0.0,0.0,0.7024390243902439,0.0
temporalpole-rh,0.20081967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.7991803278688525
