,frontalpole-lh,lateralorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.0,0.2736842105263158,0.24210526315789474,0.0,0.05263157894736842,0.07368421052631578,0.21052631578947367,0.14736842105263157
medialorbitofrontal-rh,0.0,0.22522522522522523,0.25225225225225223,0.0,0.018018018018018018,0.10810810810810811,0.22522522522522523,0.17117117117117117
parahippocampal-rh,0.0,0.0,0.0,0.5,0.0,0.2708333333333333,0.10416666666666667,0.125
parsorbitalis-lh,0.0,0.2727272727272727,0.0,0.0,0.7272727272727273,0.0,0.0,0.0
parsorbitalis-rh,0.0,0.08737864077669903,0.13592233009708737,0.11650485436893204,0.0,0.2621359223300971,0.1941747572815534,0.20388349514563106
rostralanteriorcingulate-lh,0.0,0.1746031746031746,0.21428571428571427,0.023809523809523808,0.0,0.14285714285714285,0.24603174603174602,0.1984126984126984
rostralanteriorcingulate-rh,0.0,0.1415929203539823,0.18584070796460178,0.035398230088495575,0.0,0.168141592920354,0.23893805309734514,0.23008849557522124
