,Fp1,FT9,Oz,O2,T8,Fp2,AF3,AF4
Fp1,0.42722117202268434,0.0,0.17580340264650285,0.0,0.05198487712665406,0.3449905482041588,0.0,0.0
FT9,0.0,0.39015151515151514,0.0,0.12878787878787878,0.05555555555555555,0.0,0.26262626262626265,0.16287878787878787
Oz,0.1608084358523726,0.0,0.5369068541300527,0.0,0.054481546572934976,0.15114235500878734,0.016695957820738138,0.07996485061511424
O2,0.0,0.14684287812041116,0.0,0.4977973568281938,0.07782672540381791,0.005873715124816446,0.19089574155653452,0.08076358296622614
T8,0.07115135834411385,0.054333764553686936,0.07891332470892626,0.06727037516170763,0.47089262613195343,0.129366106080207,0.10090556274256145,0.027166882276843468
Fp2,0.33033303330333036,0.0,0.15391539153915393,0.004500450045004501,0.09000900090009001,0.4095409540954095,0.011701170117011701,0.0
AF3,0.0,0.20250723240115717,0.017357762777242044,0.12729026036644167,0.07521697203471553,0.01253616200578592,0.39922854387656703,0.16586306653809066
AF4,0.0,0.13915857605177995,0.09816612729234088,0.0593311758360302,0.020496224379719527,0.0,0.18446601941747573,0.49838187702265374
