,Fp1,FT9,Oz,O2,T8,Fp2,AF3,AF4
Fp1,0.37,0.0,0.0,0.0,0.275,0.355,0.0,0.0
FT9,0.0,0.2557077625570776,0.0,0.2648401826484018,0.0,0.0,0.2557077625570776,0.2237442922374429
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.19655172413793104,0.0,0.38275862068965516,0.0,0.0,0.24482758620689654,0.17586206896551723
T8,0.3353658536585366,0.0,0.0,0.0,0.32926829268292684,0.3353658536585366,0.0,0.0
Fp2,0.3622448979591837,0.0,0.0,0.0,0.28061224489795916,0.35714285714285715,0.0,0.0
AF3,0.0,0.2261904761904762,0.0,0.2896825396825397,0.0,0.0,0.28174603174603174,0.20238095238095238
AF4,0.0,0.2524271844660194,0.0,0.2524271844660194,0.0,0.0,0.2524271844660194,0.24271844660194175
